date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita
44034,West Carroll County,Louisiana,9154,211,5,0.023050033,0.000546209
44034,West Feliciana County,Louisiana,9154,313,15,0.034192703,0.001638628
44034,Winn County,Louisiana,24496,339,5,0.013838994,0.000204115
44034,Androscoggin County,Maine,#N/A,513,5,#N/A,#N/A
44034,Aroostook County,Maine,71518,30,1,0.000419475,0.000014
44034,Cumberland County,Maine,23439,1974,68,0.08421861,0.002901148
44034,Franklin County,Maine,22084,45,1,0.002037674,0.0000453
44034,Hancock County,Maine,9429,21,1,0.002227171,0.000106056
44034,Kennebec County,Maine,28669,153,10,0.005336775,0.000348809
44034,Knox County,Maine,28669,25,1,0.000872022,0.0000349
44034,Lincoln County,Maine,7996,31,0,0.003876938,0
44034,Oxford County,Maine,53497,48,0,0.000897247,0
44034,Penobscot County,Maine,53497,136,5,0.002542199,0.0000935
44034,Piscataquis County,Maine,16430,4,0,0.000243457,0
44034,Sagadahoc County,Maine,17457,39,0,0.002234061,0
44034,Somerset County,Maine,209714,32,0,0.000152589,0
44034,Unknown County,Maine,9208,4,0,0.000434405,0
44034,Waldo County,Maine,24254,60,14,0.002473819,0.000577224
44034,Washington County,Maine,24254,6,0,0.000247382,0
44034,York County,Maine,7208,602,12,0.083518313,0.001664817
44034,Allegany County,Maryland,#N/A,240,18,#N/A,#N/A
44034,Anne Arundel County,Maryland,#N/A,6113,214,#N/A,#N/A
44034,Baltimore County,Maryland,45720,10173,519,0.222506562,0.011351706
44034,Baltimore city County,Maryland,45720,9752,390,0.213298338,0.008530184
44034,Calvert County,Maryland,6694,504,27,0.075291306,0.004033463
44034,Caroline County,Maryland,10998,368,3,0.033460629,0.000272777
44034,Carroll County,Maryland,110527,1314,116,0.011888498,0.001049517
44034,Cecil County,Maryland,63942,571,30,0.008929968,0.000469175
44034,Charles County,Maryland,63942,1661,90,0.025976666,0.001407526
44034,Dorchester County,Maryland,14918,288,5,0.019305537,0.000335166
44034,Frederick County,Maryland,22084,2804,120,0.126969752,0.005433798
44034,Garrett County,Maryland,920581,37,0,0.0000402,0
44034,Harford County,Maryland,28780,1475,66,0.051250869,0.002293259
44034,Howard County,Maryland,139900,3204,99,0.022902073,0.000707648
44034,Kent County,Maryland,28669,222,23,0.007743556,0.00080226
44034,Montgomery County,Maryland,9123,16631,776,1.822974899,0.085059739
44034,Prince George's County,Maryland,4470,21418,727,4.791498881,0.162639821
44034,Queen Anne's County,Maryland,6006,341,23,0.056776557,0.003829504
44034,Somerset County,Maryland,209714,110,3,0.000524524,0.0000143
44034,St. Mary's County,Maryland,8490,789,53,0.092932862,0.006242638
44034,Talbot County,Maryland,7854,268,4,0.03412274,0.000509295
44034,Unknown County,Maryland,9208,0,10,0,0.001086012
44034,Washington County,Maryland,24254,818,29,0.033726396,0.001195679
44034,Wicomico County,Maryland,24496,1201,42,0.049028413,0.001714566
44034,Worcester County,Maryland,7208,436,18,0.060488346,0.002497225
44034,Barnstable County,Massachusetts,18395,1644,154,0.089372112,0.00837184
44034,Berkshire County,Massachusetts,17634,626,45,0.035499603,0.002551888
44034,Bristol County,Massachusetts,18411,8761,615,0.475856825,0.033403943
44034,Dukes County,Massachusetts,132403,64,0,0.000483373,0
44034,Essex County,Massachusetts,22598,16815,1152,0.744092398,0.050977963
44034,Franklin County,Massachusetts,22084,390,57,0.017659844,0.002581054
44034,Hampden County,Massachusetts,179684,7180,680,0.039959039,0.003784422
44034,Hampshire County,Massachusetts,179684,1063,125,0.005915941,0.000695666
44034,Middlesex County,Massachusetts,21992,25084,1951,1.140596581,0.088714078
44034,Nantucket County,Massachusetts,189885,29,1,0.000152724,0.00000527
44034,Norfolk County,Massachusetts,99958,9821,972,0.098251266,0.009724084
44034,Plymouth County,Massachusetts,16430,8917,700,0.542726719,0.042604991
44034,Suffolk County,Massachusetts,1490,20678,1039,13.87785235,0.697315436
44034,Unknown County,Massachusetts,9208,315,6,0.034209383,0.000651607
44034,Worcester County,Massachusetts,7208,12933,971,1.794256382,0.134711432
44034,Alcona County,Michigan,#N/A,27,1,#N/A,#N/A
44034,Alger County,Michigan,#N/A,4,0,#N/A,#N/A
44034,Allegan County,Michigan,#N/A,443,8,#N/A,#N/A
44034,Alpena County,Michigan,#N/A,125,13,#N/A,#N/A
44034,Antrim County,Michigan,#N/A,31,0,#N/A,#N/A
44034,Arenac County,Michigan,71518,39,2,0.000545317,0.000028
44034,Baraga County,Michigan,18395,5,0,0.000271813,0
44034,Barry County,Michigan,69367,160,2,0.002306572,0.0000288
44034,Bay County,Michigan,100157,493,31,0.004922272,0.000309514
44034,Benzie County,Michigan,17634,24,1,0.001361007,0.0000567
44034,Berrien County,Michigan,19286,1218,61,0.06315462,0.003162916
44034,Branch County,Michigan,13063,1096,25,0.083901095,0.001913802
44034,Calhoun County,Michigan,6694,676,39,0.100985958,0.005826113
44034,Cass County,Michigan,110527,237,8,0.002144272,0.0000724
44034,Charlevoix County,Michigan,63942,44,2,0.000688124,0.0000313
44034,Cheboygan County,Michigan,26015,32,2,0.00123006,0.0000769
44034,Chippewa County,Michigan,214346,26,0,0.000121299,0
44034,Clare County,Michigan,214346,42,3,0.000195945,0.000014
44034,Clinton County,Michigan,6798,334,12,0.049132098,0.001765225
44034,Crawford County,Michigan,12630,92,5,0.007284244,0.000395883
44034,Delta County,Michigan,691893,55,3,0.0000795,0.00000434
44034,Dickinson County,Michigan,691893,35,2,0.0000506,0.00000289
44034,Eaton County,Michigan,11008,394,7,0.035792151,0.000635901
44034,Emmet County,Michigan,22598,51,2,0.002256837,0.0000885
44034,Genesee County,Michigan,920581,3183,293,0.003457599,0.000318277
44034,Gladwin County,Michigan,28292,30,2,0.00106037,0.0000707
44034,Gogebic County,Michigan,79626,45,1,0.000565142,0.0000126
44034,Grand Traverse County,Michigan,25011,145,5,0.005797449,0.000199912
44034,Gratiot County,Michigan,25011,124,15,0.004957819,0.000599736
44034,Hillsdale County,Michigan,203922,220,25,0.001078844,0.000122596
44034,Houghton County,Michigan,203922,38,0,0.000186346,0
44034,Huron County,Michigan,139900,108,3,0.00077198,0.0000214
44034,Ingham County,Michigan,139900,1308,29,0.009349535,0.000207291
44034,Ionia County,Michigan,139900,246,5,0.001758399,0.0000357
44034,Iosco County,Michigan,139900,124,11,0.000886347,0.0000786
44034,Iron County,Michigan,139900,10,1,0.0000715,0.00000715
44034,Isabella County,Michigan,9538,186,8,0.019500944,0.00083875
44034,Jackson County,Michigan,60485,2210,54,0.036537985,0.000892783
44034,Kalamazoo County,Michigan,28669,1370,74,0.047786808,0.002581185
44034,Kalkaska County,Michigan,28669,49,4,0.001709163,0.000139524
44034,Kent County,Michigan,28669,6492,150,0.226446685,0.005232132
44034,Keweenaw County,Michigan,28669,2,0,0.0000698,0
44034,Lake County,Michigan,28669,14,0,0.000488332,0
44034,Lapeer County,Michigan,10078,650,39,0.064496924,0.003869815
44034,Leelanau County,Michigan,28298,56,0,0.001978938,0
44034,Lenawee County,Michigan,28298,1064,15,0.03759983,0.000530073
44034,Livingston County,Michigan,7996,730,29,0.091295648,0.003626813
44034,Luce County,Michigan,109233,4,0,0.0000366,0
44034,Mackinac County,Michigan,29966,13,0,0.000433825,0
44034,Macomb County,Michigan,29966,8826,941,0.294533805,0.031402256
44034,Manistee County,Michigan,28120,43,0,0.001529161,0
44034,Marquette County,Michigan,8742,107,11,0.012239762,0.001258293
44034,Mason County,Michigan,8742,104,0,0.011896591,0
44034,Mecosta County,Michigan,8742,48,2,0.005490734,0.000228781
44034,Menominee County,Michigan,8742,61,0,0.006977808,0
44034,Midland County,Michigan,21992,243,9,0.011049473,0.00040924
44034,Missaukee County,Michigan,6125,40,1,0.006530612,0.000163265
44034,Monroe County,Michigan,26424,754,21,0.028534665,0.000794732
44034,Montcalm County,Michigan,26424,162,1,0.00613079,0.0000378
44034,Montmorency County,Michigan,9123,7,0,0.000767291,0
44034,Muskegon County,Michigan,189885,1052,55,0.005540195,0.000289649
44034,Newaygo County,Michigan,189885,232,0,0.001221792,0
44034,Oakland County,Michigan,99958,13644,1121,0.136497329,0.01121471
44034,Oceana County,Michigan,99958,445,5,0.00445187,0.00005
44034,Ogemaw County,Michigan,32808,48,2,0.001463058,0.000061
44034,Ontonagon County,Michigan,14899,1,0,0.0000671,0
44034,Osceola County,Michigan,14899,63,0,0.004228472,0
44034,Oscoda County,Michigan,14899,23,1,0.001543728,0.0000671
44034,Otsego County,Michigan,14899,139,10,0.009329485,0.000671186
44034,Ottawa County,Michigan,14899,1547,53,0.103832472,0.003557286
44034,Presque Isle County,Michigan,4470,14,0,0.003131991,0
44034,Roscommon County,Michigan,17457,44,0,0.002520479,0
44034,Saginaw County,Michigan,17457,1621,125,0.092856734,0.007160451
44034,Sanilac County,Michigan,6131,79,6,0.012885337,0.000978633
44034,Schoolcraft County,Michigan,3461,8,0,0.002311471,0
44034,Shiawassee County,Michigan,3034,296,28,0.097560976,0.009228741
44034,St. Clair County,Michigan,8490,672,53,0.079151943,0.006242638
44034,St. Joseph County,Michigan,8490,461,6,0.054299176,0.000706714
44034,Tuscola County,Michigan,7141,258,27,0.036129394,0.003780983
44034,Unknown County,Michigan,9208,146,2,0.015855778,0.000217202
44034,Van Buren County,Michigan,24254,325,9,0.013399852,0.000371073
44034,Washtenaw County,Michigan,24254,2670,120,0.110084934,0.004947638
44034,Wayne County,Michigan,42481,25544,2786,0.601304112,0.06558226
44034,Wexford County,Michigan,24496,60,4,0.002449379,0.000163292
44034,Aitkin County,Minnesota,#N/A,22,0,#N/A,#N/A
44034,Anoka County,Minnesota,#N/A,2790,110,#N/A,#N/A
44034,Becker County,Minnesota,100157,85,0,0.000848668,0
44034,Beltrami County,Minnesota,100157,115,0,0.001148197,0
44034,Benton County,Minnesota,17634,274,3,0.015538165,0.000170126
44034,Big Stone County,Minnesota,155547,20,0,0.000128579,0
44034,Blue Earth County,Minnesota,13063,710,3,0.054351987,0.000229656
44034,Brown County,Minnesota,16243,61,2,0.003755464,0.00012313
44034,Carlton County,Minnesota,10998,107,0,0.009729042,0
44034,Carver County,Minnesota,110527,602,2,0.005446633,0.0000181
44034,Cass County,Minnesota,110527,33,2,0.00029857,0.0000181
44034,Chippewa County,Minnesota,214346,87,1,0.000405886,0.00000467
44034,Chisago County,Minnesota,214346,135,1,0.000629823,0.00000467
44034,Clay County,Minnesota,3183,679,39,0.213320767,0.012252592
44034,Clearwater County,Minnesota,259424,14,0,0.000054,0
44034,Cook County,Minnesota,17212,2,0,0.000116198,0
44034,Cottonwood County,Minnesota,17212,150,0,0.00871485,0
44034,Crow Wing County,Minnesota,23439,137,12,0.005844959,0.000511967
44034,Dakota County,Minnesota,16633,3194,100,0.192027896,0.006012145
44034,Dodge County,Minnesota,21796,114,0,0.005230317,0
44034,Douglas County,Minnesota,132403,105,0,0.000793033,0
44034,Faribault County,Minnesota,23682,72,0,0.003040284,0
44034,Fillmore County,Minnesota,106567,50,0,0.000469188,0
44034,Freeborn County,Minnesota,22084,331,1,0.014988227,0.0000453
44034,Goodhue County,Minnesota,79626,153,8,0.001921483,0.00010047
44034,Grant County,Minnesota,25011,33,1,0.001319419,0.00004
44034,Hennepin County,Minnesota,11834,15273,803,1.290603346,0.067855332
44034,Houston County,Minnesota,139900,33,0,0.000235883,0
44034,Hubbard County,Minnesota,139900,12,0,0.0000858,0
44034,Isanti County,Minnesota,9538,94,0,0.009855316,0
44034,Itasca County,Minnesota,9538,108,12,0.011323129,0.001258125
44034,Jackson County,Minnesota,60485,60,0,0.000991981,0
44034,Kanabec County,Minnesota,28669,20,1,0.000697618,0.0000349
44034,Kandiyohi County,Minnesota,28669,627,1,0.021870313,0.0000349
44034,Kittson County,Minnesota,28669,2,0,0.0000698,0
44034,Koochiching County,Minnesota,28669,48,3,0.001674282,0.000104643
44034,Lac qui Parle County,Minnesota,28669,6,0,0.000209285,0
44034,Lake County,Minnesota,28669,14,0,0.000488332,0
44034,Le Sueur County,Minnesota,48434,162,1,0.003344758,0.0000206
44034,Lincoln County,Minnesota,7996,51,0,0.006378189,0
44034,Lyon County,Minnesota,29966,385,3,0.012847894,0.000100113
44034,Mahnomen County,Minnesota,28120,18,1,0.000640114,0.0000356
44034,Marshall County,Minnesota,8742,23,0,0.002630977,0
44034,Martin County,Minnesota,8742,190,5,0.021734157,0.000571951
44034,McLeod County,Minnesota,8742,114,0,0.013040494,0
44034,Meeker County,Minnesota,8742,76,2,0.008693663,0.000228781
44034,Mille Lacs County,Minnesota,21992,48,3,0.002182612,0.000136413
44034,Morrison County,Minnesota,17868,74,1,0.004141482,0.000056
44034,Mower County,Minnesota,17868,1019,2,0.057029326,0.000111932
44034,Murray County,Minnesota,39628,104,0,0.002624407,0
44034,Nicollet County,Minnesota,99958,243,13,0.002431021,0.000130055
44034,Nobles County,Minnesota,99958,1713,6,0.017137198,0.00006
44034,Norman County,Minnesota,99958,24,0,0.000240101,0
44034,Olmsted County,Minnesota,14899,1448,21,0.097187731,0.001409491
44034,Otter Tail County,Minnesota,14899,134,1,0.008993892,0.0000671
44034,Pennington County,Minnesota,53497,60,0,0.001121558,0
44034,Pine County,Minnesota,16430,119,0,0.007242848,0
44034,Pipestone County,Minnesota,16430,124,5,0.00754717,0.000304321
44034,Polk County,Minnesota,16430,96,3,0.00584297,0.000182593
44034,Pope County,Minnesota,4470,28,0,0.006263982,0
44034,Ramsey County,Minnesota,6006,5890,251,0.980685981,0.041791542
44034,Red Lake County,Minnesota,17457,5,0,0.000286418,0
44034,Redwood County,Minnesota,17457,27,0,0.001546658,0
44034,Renville County,Minnesota,17457,44,4,0.002520479,0.000229134
44034,Rice County,Minnesota,17457,924,8,0.052930057,0.000458269
44034,Rock County,Minnesota,17457,45,0,0.002577763,0
44034,Roseau County,Minnesota,17457,34,0,0.001947643,0
44034,Scott County,Minnesota,3461,1072,8,0.30973707,0.002311471
44034,Sherburne County,Minnesota,25448,459,5,0.018036781,0.000196479
44034,Sibley County,Minnesota,3034,69,2,0.022742254,0.000659196
44034,St. Louis County,Minnesota,8490,299,16,0.035217903,0.00188457
44034,Stearns County,Minnesota,60968,2666,19,0.043727857,0.000311639
44034,Steele County,Minnesota,60968,291,1,0.004772996,0.0000164
44034,Stevens County,Minnesota,1143,14,0,0.012248469,0
44034,Swift County,Minnesota,4128,47,1,0.011385659,0.000242248
44034,Todd County,Minnesota,32334,405,2,0.012525515,0.0000619
44034,Traverse County,Minnesota,110224,9,0,0.0000817,0
44034,Unknown County,Minnesota,9208,162,40,0.017593397,0.004344049
44034,Wabasha County,Minnesota,24254,59,0,0.002432588,0
44034,Wadena County,Minnesota,24254,20,0,0.000824606,0
44034,Waseca County,Minnesota,24254,98,0,0.004040571,0
44034,Washington County,Minnesota,24254,1550,40,0.063906984,0.001649213
44034,Watonwan County,Minnesota,24254,282,0,0.011626948,0
44034,Wilkin County,Minnesota,24496,23,3,0.000938929,0.000122469
44034,Winona County,Minnesota,7208,193,16,0.026775805,0.002219756
44034,Wright County,Minnesota,7208,652,4,0.09045505,0.000554939
44034,Yellow Medicine County,Minnesota,7208,37,0,0.005133185,0
44034,Adams County,Mississippi,#N/A,455,22,#N/A,#N/A
44034,Alcorn County,Mississippi,#N/A,190,2,#N/A,#N/A
44034,Amite County,Mississippi,#N/A,151,4,#N/A,#N/A
44034,Attala County,Mississippi,71518,432,23,0.006040437,0.000321597
44034,Benton County,Mississippi,17634,84,0,0.004763525,0
44034,Bolivar County,Mississippi,13063,634,22,0.048534027,0.001684146
44034,Calhoun County,Mississippi,6694,303,5,0.045264416,0.000746938
44034,Carroll County,Mississippi,110527,225,11,0.002035702,0.0000995
44034,Chickasaw County,Mississippi,214346,350,19,0.001632874,0.0000886
44034,Choctaw County,Mississippi,214346,97,4,0.000452539,0.0000187
44034,Claiborne County,Mississippi,214346,359,12,0.001674862,0.000056
44034,Clarke County,Mississippi,116714,263,25,0.002253371,0.000214199
44034,Clay County,Mississippi,3183,310,13,0.097392397,0.004084197
44034,Coahoma County,Mississippi,6798,465,7,0.068402471,0.001029715
44034,Copiah County,Mississippi,17212,783,21,0.045491518,0.001220079
44034,Covington County,Mississippi,17212,498,7,0.028933302,0.000406693
44034,DeSoto County,Mississippi,691893,2619,20,0.003785267,0.0000289
44034,Forrest County,Mississippi,96317,1267,45,0.013154479,0.000467207
44034,Franklin County,Mississippi,22084,78,2,0.003531969,0.0000906
44034,George County,Mississippi,920581,196,3,0.000212909,0.00000326
44034,Greene County,Mississippi,15994,170,10,0.010628986,0.000625234
44034,Grenada County,Mississippi,15994,730,16,0.045642116,0.001000375
44034,Hancock County,Mississippi,9429,214,14,0.022695938,0.001484781
44034,Harrison County,Mississippi,32024,1573,21,0.04911941,0.000655758
44034,Hinds County,Mississippi,203922,3952,77,0.019379959,0.000377595
44034,Holmes County,Mississippi,203922,687,43,0.003368935,0.000210865
44034,Humphreys County,Mississippi,139900,227,10,0.001622588,0.0000715
44034,Issaquena County,Mississippi,9538,16,1,0.001677501,0.000104844
44034,Itawamba County,Mississippi,9538,220,9,0.023065632,0.000943594
44034,Jackson County,Mississippi,60485,1368,23,0.022617178,0.00038026
44034,Jasper County,Mississippi,13900,308,6,0.022158273,0.000431655
44034,Jefferson County,Mississippi,16930,151,4,0.008919079,0.000236267
44034,Jefferson Davis County,Mississippi,16930,159,4,0.009391613,0.000236267
44034,Jones County,Mississippi,28669,1432,53,0.049949423,0.001848687
44034,Kemper County,Mississippi,28669,204,15,0.0071157,0.000523213
44034,Lafayette County,Mississippi,28669,633,4,0.022079598,0.000139524
44034,Lamar County,Mississippi,18317,845,9,0.046132009,0.000491347
44034,Lauderdale County,Mississippi,10078,1154,83,0.114506847,0.008235761
44034,Lawrence County,Mississippi,48434,222,3,0.004583557,0.0000619
44034,Leake County,Mississippi,48434,699,23,0.014432011,0.000474873
44034,Lee County,Mississippi,28298,879,26,0.031062266,0.000918793
44034,Leflore County,Mississippi,28298,681,57,0.024065305,0.002014277
44034,Lincoln County,Mississippi,7996,622,37,0.077788894,0.004627314
44034,Lowndes County,Mississippi,109233,714,19,0.006536486,0.00017394
44034,Madison County,Mississippi,28120,1852,47,0.065860597,0.001671408
44034,Marion County,Mississippi,8742,449,15,0.051361245,0.001715854
44034,Marshall County,Mississippi,8742,407,5,0.046556852,0.000571951
44034,Monroe County,Mississippi,26424,536,44,0.02028459,0.001665153
44034,Montgomery County,Mississippi,9123,237,3,0.025978297,0.000328839
44034,Neshoba County,Mississippi,189885,1129,82,0.005945704,0.00043184
44034,Newton County,Mississippi,99958,452,10,0.004521899,0.000100042
44034,Noxubee County,Mississippi,99958,341,10,0.003411433,0.000100042
44034,Oktibbeha County,Mississippi,14899,712,30,0.047788442,0.002013558
44034,Panola County,Mississippi,53497,617,7,0.011533357,0.000130848
44034,Pearl River County,Mississippi,53497,391,32,0.007308821,0.000598164
44034,Perry County,Mississippi,22350,143,6,0.00639821,0.000268456
44034,Pike County,Mississippi,16430,649,26,0.039500913,0.001582471
44034,Pontotoc County,Mississippi,16430,538,6,0.032744979,0.000365186
44034,Prentiss County,Mississippi,4470,219,6,0.048993289,0.001342282
44034,Quitman County,Mississippi,6006,138,1,0.022977023,0.0001665
44034,Rankin County,Mississippi,17457,1623,23,0.092971301,0.001317523
44034,Scott County,Mississippi,3461,911,16,0.263218723,0.004622941
44034,Sharkey County,Mississippi,3378,86,0,0.025458851,0
44034,Simpson County,Mississippi,3034,576,10,0.189848385,0.003295979
44034,Smith County,Mississippi,209714,325,12,0.00154973,0.0000572
44034,Stone County,Mississippi,1143,111,2,0.097112861,0.001749781
44034,Sunflower County,Mississippi,1490,699,13,0.469127517,0.008724832
